serie,region,anio,valor
mpd2020-pib-per-capita-mapa-pre1820,FRA,1479,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1480,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1481,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1482,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1483,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1484,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1485,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1486,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1487,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1488,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1489,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1490,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1491,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1492,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1493,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1494,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1495,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1496,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1497,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1498,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1499,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1500,1694
mpd2020-pib-per-capita-mapa-pre1820,FRA,1501,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1502,1694
mpd2020-pib-per-capita-mapa-pre1820,FRA,1503,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1504,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1505,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1506,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1507,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1508,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1509,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1510,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1511,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1512,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1513,1643
